nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23271,FR*SOD*S*OTHR*232*7*_*_,HYPER U  - COMBOURG,Voirie,3 Avenue de la Liberation 35270 Combourg,35270,"[48.412573,-1.745506]",8,FROTHEOTHR23271,FR*SOD*E*OTHR*232*7*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23241,FR*SOD*S*OTHR*232*4*_*_,HYPER U  - COMBOURG,Voirie,3 Avenue de la Liberation 35270 Combourg,35270,"[48.412573,-1.745506]",8,FROTHEOTHR23241,FR*SOD*E*OTHR*232*4*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23281,FR*SOD*S*OTHR*232*8*_*_,HYPER U  - COMBOURG,Voirie,3 Avenue de la Liberation 35270 Combourg,35270,"[48.412573,-1.745506]",8,FROTHEOTHR23281,FR*SOD*E*OTHR*232*8*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23211,FR*SOD*S*OTHR*232*1*_*_,HYPER U  - COMBOURG,Voirie,3 Avenue de la Liberation 35270 Combourg,35270,"[48.412573,-1.745506]",8,FROTHEOTHR23211,FR*SOD*E*OTHR*232*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23271,FR*SOD*S*OTHR*232*7*_*_,HYPER U  - COMBOURG,Voirie,3 Avenue de la Liberation 35270 Combourg,35270,"[48.412573,-1.745506]",8,FROTHEOTHR23271,FR*SOD*E*OTHR*232*7*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23261,FR*SOD*S*OTHR*232*6*_*_,HYPER U  - COMBOURG,Voirie,3 Avenue de la Liberation 35270 Combourg,35270,"[48.412573,-1.745506]",8,FROTHEOTHR23261,FR*SOD*E*OTHR*232*6*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23221,FR*SOD*S*OTHR*232*2*_*_,HYPER U  - COMBOURG,Voirie,3 Avenue de la Liberation 35270 Combourg,35270,"[48.412573,-1.745506]",8,FROTHEOTHR23221,FR*SOD*E*OTHR*232*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23231,FR*SOD*S*OTHR*232*3*_*_,HYPER U  - COMBOURG,Voirie,3 Avenue de la Liberation 35270 Combourg,35270,"[48.412573,-1.745506]",8,FROTHEOTHR23231,FR*SOD*E*OTHR*232*3*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-07,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23431,FR*SOD*S*OTHR*234*3*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23431,FR*SOD*E*OTHR*234*3*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23421,FR*SOD*S*OTHR*234*2*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23421,FR*SOD*E*OTHR*234*2*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23471,FR*SOD*S*OTHR*234*7*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23471,FR*SOD*E*OTHR*234*7*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23471,FR*SOD*S*OTHR*234*7*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23471,FR*SOD*E*OTHR*234*7*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23441,FR*SOD*S*OTHR*234*4*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23441,FR*SOD*E*OTHR*234*4*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23421,FR*SOD*S*OTHR*234*2*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23421,FR*SOD*E*OTHR*234*2*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23451,FR*SOD*S*OTHR*234*5*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23451,FR*SOD*E*OTHR*234*5*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23411,FR*SOD*S*OTHR*234*1*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23411,FR*SOD*E*OTHR*234*1*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23461,FR*SOD*S*OTHR*234*6*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23461,FR*SOD*E*OTHR*234*6*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23461,FR*SOD*S*OTHR*234*6*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23461,FR*SOD*E*OTHR*234*6*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23441,FR*SOD*S*OTHR*234*4*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23441,FR*SOD*E*OTHR*234*4*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23481,FR*SOD*S*OTHR*234*8*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23481,FR*SOD*E*OTHR*234*8*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23411,FR*SOD*S*OTHR*234*1*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23411,FR*SOD*E*OTHR*234*1*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23451,FR*SOD*S*OTHR*234*5*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23451,FR*SOD*E*OTHR*234*5*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23481,FR*SOD*S*OTHR*234*8*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23481,FR*SOD*E*OTHR*234*8*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23431,FR*SOD*S*OTHR*234*3*_*_,HYPER U - LES HERBIERS,Voirie,8 Rue du Grand Rouet 85500 Les Herbiers,85500,"[46.874130,-1.026714]",8,FROTHEOTHR23431,FR*SOD*E*OTHR*234*3*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23721,FR*SOD*S*OTHR*237*2*_*_,SUPER U - NIEUL-SUR-MER,Voirie,Avenue du Grand Large 17137 Nieul-sur-Mer,17137,"[46.202686,-1.175585]",2,FROTHEOTHR23721,FR*SOD*E*OTHR*237*2*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23711,FR*SOD*S*OTHR*237*1*_*_,SUPER U - NIEUL-SUR-MER,Voirie,Avenue du Grand Large 17137 Nieul-sur-Mer,17137,"[46.202686,-1.175585]",2,FROTHEOTHR23711,FR*SOD*E*OTHR*237*1*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23711,FR*SOD*S*OTHR*237*1*_*_,SUPER U - NIEUL-SUR-MER,Voirie,Avenue du Grand Large 17137 Nieul-sur-Mer,17137,"[46.202686,-1.175585]",2,FROTHEOTHR23711,FR*SOD*E*OTHR*237*1*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR23721,FR*SOD*S*OTHR*237*2*_*_,SUPER U - NIEUL-SUR-MER,Voirie,Avenue du Grand Large 17137 Nieul-sur-Mer,17137,"[46.202686,-1.175585]",2,FROTHEOTHR23721,FR*SOD*E*OTHR*237*2*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-09-21,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25021,FR*SOD*S*OTHR*250*2*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,52 Avenue du général de gaulle 85120 La Châtaigneraie,85120,"[46.646546,-0.745676]",4,FROTHEOTHR25021,FR*SOD*E*OTHR*250*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25041,FR*SOD*S*OTHR*250*4*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,52 Avenue du général de gaulle 85120 La Châtaigneraie,85120,"[46.646546,-0.745676]",4,FROTHEOTHR25041,FR*SOD*E*OTHR*250*4*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25031,FR*SOD*S*OTHR*250*3*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,52 Avenue du général de gaulle 85120 La Châtaigneraie,85120,"[46.646546,-0.745676]",4,FROTHEOTHR25031,FR*SOD*E*OTHR*250*3*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25011,FR*SOD*S*OTHR*250*1*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,52 Avenue du général de gaulle 85120 La Châtaigneraie,85120,"[46.646546,-0.745676]",4,FROTHEOTHR25011,FR*SOD*E*OTHR*250*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25011,FR*SOD*S*OTHR*250*1*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,52 Avenue du général de gaulle 85120 La Châtaigneraie,85120,"[46.646546,-0.745676]",4,FROTHEOTHR25011,FR*SOD*E*OTHR*250*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25021,FR*SOD*S*OTHR*250*2*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,52 Avenue du général de gaulle 85120 La Châtaigneraie,85120,"[46.646546,-0.745676]",4,FROTHEOTHR25021,FR*SOD*E*OTHR*250*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25031,FR*SOD*S*OTHR*250*3*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,52 Avenue du général de gaulle 85120 La Châtaigneraie,85120,"[46.646546,-0.745676]",4,FROTHEOTHR25031,FR*SOD*E*OTHR*250*3*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25041,FR*SOD*S*OTHR*250*4*_*_,SUPER U - LA CHATAIGNERAIE,Voirie,52 Avenue du général de gaulle 85120 La Châtaigneraie,85120,"[46.646546,-0.745676]",4,FROTHEOTHR25041,FR*SOD*E*OTHR*250*4*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25131,FR*SOD*S*OTHR*251*3*_*_,SUPER U - OLEMPS,Voirie,77 Route Claux Gaillac 12510 Olemps,12510,"[44.324363,2.557380]",4,FROTHEOTHR25131,FR*SOD*E*OTHR*251*3*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25121,FR*SOD*S*OTHR*251*2*_*_,SUPER U - OLEMPS,Voirie,77 Route Claux Gaillac 12510 Olemps,12510,"[44.324363,2.557380]",4,FROTHEOTHR25121,FR*SOD*E*OTHR*251*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25111,FR*SOD*S*OTHR*251*1*_*_,SUPER U - OLEMPS,Voirie,77 Route Claux Gaillac 12510 Olemps,12510,"[44.324363,2.557380]",4,FROTHEOTHR25111,FR*SOD*E*OTHR*251*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25141,FR*SOD*S*OTHR*251*4*_*_,SUPER U - OLEMPS,Voirie,77 Route Claux Gaillac 12510 Olemps,12510,"[44.324363,2.557380]",4,FROTHEOTHR25141,FR*SOD*E*OTHR*251*4*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25131,FR*SOD*S*OTHR*251*3*_*_,SUPER U - OLEMPS,Voirie,77 Route Claux Gaillac 12510 Olemps,12510,"[44.324363,2.557380]",4,FROTHEOTHR25131,FR*SOD*E*OTHR*251*3*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25141,FR*SOD*S*OTHR*251*4*_*_,SUPER U - OLEMPS,Voirie,77 Route Claux Gaillac 12510 Olemps,12510,"[44.324363,2.557380]",4,FROTHEOTHR25141,FR*SOD*E*OTHR*251*4*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25111,FR*SOD*S*OTHR*251*1*_*_,SUPER U - OLEMPS,Voirie,77 Route Claux Gaillac 12510 Olemps,12510,"[44.324363,2.557380]",4,FROTHEOTHR25111,FR*SOD*E*OTHR*251*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25121,FR*SOD*S*OTHR*251*2*_*_,SUPER U - OLEMPS,Voirie,77 Route Claux Gaillac 12510 Olemps,12510,"[44.324363,2.557380]",4,FROTHEOTHR25121,FR*SOD*E*OTHR*251*2*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
SYSTÈME U,,,Sodetrel,sav@izivia.com,0972668001,SYSTÈME U,FROTHPOTHR25221,FR*SOD*S*OTHR*252*2*_*_,SUPER U - PIGNAN,Voirie,1 Ptte Florence Arthaud 34570 Pignan,34570,"[43.583413,3.773683]",4,FROTHEOTHR25221,FR*SOD*E*OTHR*252*2*1*_,22,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2022-12-22
